label,unique_id,ros_bag_name,measurement_day,split,field_center_latitude,field_center_longitude,cultivar,pin_color,weight_g_inctack,x1_length_mm,x2_width_mm,x3_depth_mm,x1_circ_cm,x2_circ_cm,volume_ml,volume_metashape,note
187481,187481,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,white,,,,,,,,,tracking
187482,187482,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,pink,,,,,,,,,tracking
187483,187483,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,magenta,,,,,,,,,tracking
187485,187485,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,green,,,,,,,,,tracking
187486,187486,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,purple,,,,,,,,,tracking
187487,187487,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,black,,,,,,,,,tracking
187488,187488,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,blue,,,,,,,,,tracking
187489,187489,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,red,,,,,,,,,tracking
187490,187490,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,yellow,,,,,,,,,tracking
187491,187491,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,cyan,,,,,,,,,tracking
187492,187492,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,white,,,,,,,,,tracking
187493,187493,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,pink,,,,,,,,,tracking
187494,187494,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,magenta,,,,,,,,,tracking
187495,187495,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,green,,,,,,,,,tracking
187496,187496,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,purple,,,,,,,,,tracking
187497,187497,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,black,,,,,,,,,tracking
187498,187498,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,blue,,,,,,,,,tracking
187499,187499,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,red,,,,,,,,,tracking
187500,187500,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,yellow,,,,,,,,,tracking
187501,187501,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,cyan,,,,,,,,,tracking
187502,187502,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,white,,,,,,,,,tracking
187503,187503,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,pink,,,,,,,,,tracking
187504,187504,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,magenta,,,,,,,,,tracking
187505,187505,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,green,,,,,,,,,tracking
187506,187506,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,purple,,,,,,,,,tracking
187507,187507,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,black,,,,,,,,,tracking
187508,187508,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,blue,,,,,,,,,tracking
187509,187509,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,red,,,,,,,,,tracking
187510,187510,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,yellow,,,,,,,,,tracking
187511,187511,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,cyan,,,,,,,,,tracking
187512,187512,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,white,,,,,,,,,tracking
187513,187513,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,pink,,,,,,,,,tracking
187514,187514,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,magenta,,,,,,,,,tracking
187515,187515,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,green,,,,,,,,,tracking
187516,187516,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,purple,,,,,,,,,tracking
187517,187517,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,black,,,,,,,,,tracking
187518,187518,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,blue,,,,,,,,,tracking
187519,187519,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,red,,,,,,,,,tracking
187520,187520,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,yellow,,,,,,,,,tracking
187521,187521,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,cyan,,,,,,,,,tracking
187522,187522,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,white,,,,,,,,,tracking
187523,187523,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,pink,,,,,,,,,tracking
187524,187524,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,magenta,,,,,,,,,tracking
187525,187525,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,green,,,,,,,,,tracking
187526,187526,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,purple,,,,,,,,,tracking
187527,187527,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,black,,,,,,,,,tracking
187528,187528,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,blue,,,,,,,,,tracking
187529,187529,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,red,,,,,,,,,tracking
187530,187530,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,yellow,,,,,,,,,tracking
187531,187531,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,cyan,,,,,,,,,tracking
187532,187532,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,white,,,,,,,,,tracking
187533,187533,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,pink,,,,,,,,,tracking
187534,187534,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,magenta,,,,,,,,,tracking
187535,187535,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,green,,,,,,,,,tracking
187536,187536,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,purple,,,,,,,,,tracking
187537,187537,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,black,,,,,,,,,tracking
187538,187538,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,blue,,,,,,,,,tracking
187539,187539,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,red,,,,,,,,,tracking
187540,187540,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,yellow,,,,,,,,,tracking
187541,187541,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,cyan,,,,,,,,,tracking
187542,187542,20240919_row_124,19-09-2024,test,42.616872,143.174312,Kitahime,white,,,,,,,,,tracking
187776,187776,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187777,187777,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187778,187778,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187779,187779,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187780,187780,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187781,187781,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187782,187782,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187783,187783,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187784,187784,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187785,187785,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187786,187786,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187787,187787,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187788,187788,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187789,187789,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187790,187790,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187791,187791,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187792,187792,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187793,187793,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187794,187794,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187795,187795,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187796,187796,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187797,187797,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187798,187798,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187799,187799,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187800,187800,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187801,187801,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187802,187802,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187804,187804,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187805,187805,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187806,187806,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187807,187807,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187808,187808,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187809,187809,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187810,187810,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187811,187811,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187812,187812,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187813,187813,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187814,187814,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187815,187815,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187816,187816,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187817,187817,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187818,187818,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187819,187819,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187820,187820,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187821,187821,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187822,187822,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187823,187823,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187824,187824,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187825,187825,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187826,187826,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187827,187827,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187828,187828,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187829,187829,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187830,187830,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187831,187831,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187832,187832,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187833,187833,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187834,187834,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187835,187835,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187836,187836,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187837,187837,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187838,187838,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187839,187839,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187840,187840,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187841,187841,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187842,187842,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187843,187843,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187844,187844,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187845,187845,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187846,187846,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187847,187847,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187848,187848,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187849,187849,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187850,187850,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187851,187851,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187852,187852,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187853,187853,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187854,187854,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187855,187855,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187856,187856,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187857,187857,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187858,187858,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187859,187859,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187860,187860,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187861,187861,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187862,187862,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187863,187863,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187864,187864,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187865,187865,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187866,187866,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187867,187867,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187868,187868,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187869,187869,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187870,187870,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187871,187871,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187872,187872,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187873,187873,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187874,187874,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187875,187875,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187876,187876,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187877,187877,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187878,187878,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187879,187879,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187880,187880,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187881,187881,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187882,187882,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187883,187883,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187884,187884,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187885,187885,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187886,187886,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187887,187887,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187888,187888,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187889,187889,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187890,187890,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187891,187891,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187892,187892,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187893,187893,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187894,187894,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187895,187895,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187896,187896,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187897,187897,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187898,187898,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187899,187899,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187900,187900,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187901,187901,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187902,187902,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187903,187903,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187904,187904,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187905,187905,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187906,187906,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187907,187907,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187908,187908,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187909,187909,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187910,187910,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187911,187911,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187912,187912,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187913,187913,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
187914,187914,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,yellow,,,,,,,,,
187915,187915,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,cyan,,,,,,,,,
187916,187916,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,white,,,,,,,,,
187917,187917,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,pink,,,,,,,,,
187918,187918,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,magenta,,,,,,,,,
187919,187919,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,green,,,,,,,,,
187920,187920,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,purple,,,,,,,,,
187921,187921,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,black,,,,,,,,,
187922,187922,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,blue,,,,,,,,,
187923,187923,20250928_row_029,28-09-2025,test,42.600608,143.174741,Kitahime,red,,,,,,,,,
